Trade #,Type,Signal,Date/Time,Price USD,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
358,Entry Long,Buy,2022-05-30 20:00,31719.73,4.343813,-4822.50,-3.50,127059.96,-3.63,2887.81,2.10,4822.50,3.50
357,Exit Short,Close Sell,2022-05-30 00:00,30338.82,1.303529,18027.83,31.31,131882.46,15.70,24510.54,42.57,148.41,0.26
357,Entry Short,Sell,2022-04-06 12:00,44168.84,1.303529,18027.83,31.31,131882.46,15.70,24510.54,42.57,148.41,0.26
356,Exit Short,TG 1,2022-04-11 12:00,40635.33,1.303528,4606.03,8.00,113854.63,4.18,4606.03,8.00,148.41,0.26
356,Entry Short,Sell,2022-04-06 12:00,44168.84,1.303528,4606.03,8.00,113854.63,4.18,4606.03,8.00,148.41,0.26
355,Exit Long,Close Buy,2022-03-31 16:00,45610.95,1.286762,6412.37,12.27,109248.60,6.18,9773.41,18.70,1661.92,3.18
355,Entry Long,Buy,2022-03-16 12:00,40627.61,1.286762,6412.37,12.27,109248.60,6.18,9773.41,18.70,1661.92,3.18
354,Exit Long,TG 1,2022-03-24 12:00,43877.82,1.286761,4182.24,8.00,102836.23,4.20,4182.24,8.00,1661.92,3.18
354,Entry Long,Buy,2022-03-16 12:00,40627.61,1.286761,4182.24,8.00,102836.23,4.20,4182.24,8.00,1661.92,3.18
353,Exit Long,SL1,2022-03-10 04:00,40330.00,3.997138,-7148.52,-4.25,98653.98,-6.69,1895.72,1.13,7148.52,4.25
353,Entry Long,SL,2022-03-09 08:00,42118.41,3.997138,-7148.52,-4.25,98653.98,-6.69,1895.72,1.13,7148.52,4.25
352,Exit Long,SL1,2022-03-10 04:00,40330.00,2.789451,-4080.27,-3.50,105802.51,-3.68,2231.37,1.91,4080.27,3.50
352,Entry Long,Buy,2022-03-09 04:00,41792.75,2.789451,-4080.27,-3.50,105802.51,-3.68,2231.37,1.91,4080.27,3.50
351,Exit Short,Buy,2022-03-09 04:00,41792.75,2.579707,-4874.23,-4.74,109882.78,-4.21,7059.21,6.86,5114.01,4.97
351,Entry Short,SL1,2022-03-04 16:00,39903.30,2.579707,-4874.23,-4.74,109882.78,-4.21,7059.21,6.86,5114.01,4.97
350,Exit Short,Close Sell,2022-03-09 04:00,41792.75,1.417431,-1557.25,-2.70,114757.00,-1.33,4999.63,8.67,1689.00,2.93
350,Entry Short,Sell,2022-03-04 12:00,40694.11,1.417431,-1557.25,-2.70,114757.00,-1.33,4999.63,8.67,1689.00,2.93
349,Exit Short,TG 1,2022-03-07 16:00,37438.58,1.417431,4614.49,8.00,116314.25,4.09,4614.49,8.00,375.72,0.65
349,Entry Short,Sell,2022-03-04 12:00,40694.11,1.417431,4614.49,8.00,116314.25,4.09,4614.49,8.00,375.72,0.65
348,Exit Long,Sell,2022-03-04 12:00,40694.11,1.247126,-3397.83,-6.28,111699.76,-2.93,2412.03,4.45,3563.03,6.58
348,Entry Long,SL,2022-02-28 20:00,43418.64,1.247126,-3397.83,-6.28,111699.76,-2.93,2412.03,4.45,3563.03,6.58
347,Exit Long,Close Buy,2022-03-04 12:00,40694.11,1.332581,-874.79,-1.59,115097.59,-0.75,5333.18,9.68,1051.30,1.91
347,Entry Long,Buy,2022-02-28 16:00,41350.57,1.332581,-874.79,-1.59,115097.59,-0.75,5333.18,9.68,1051.30,1.91
346,Exit Long,TG 1,2022-03-01 12:00,44658.62,1.33258,4408.24,8.00,115972.38,3.92,4408.24,8.00,109.22,0.20
346,Entry Long,Buy,2022-02-28 16:00,41350.57,1.33258,4408.24,8.00,115972.38,3.92,4408.24,8.00,109.22,0.20
345,Exit Short,Close Sell,2022-02-28 16:00,41350.57,1.247126,748.03,1.43,111564.14,0.67,9504.45,18.17,233.77,0.45
345,Entry Short,Sell,2022-02-17 12:00,41950.37,1.247126,748.03,1.43,111564.14,0.67,9504.45,18.17,233.77,0.45
344,Exit Short,TG 1,2022-02-20 04:00,38594.34,1.247125,4185.39,8.00,110816.11,3.89,4185.39,8.00,233.77,0.45
344,Entry Short,Sell,2022-02-17 12:00,41950.37,1.247125,4185.39,8.00,110816.11,3.89,4185.39,8.00,233.77,0.45
343,Exit Long,Close Buy,2022-02-17 12:00,41950.37,1.157904,1385.78,2.94,106630.72,1.30,5920.53,12.55,405.16,0.86
343,Entry Long,Buy,2022-02-04 16:00,40753.57,1.157904,1385.78,2.94,106630.72,1.30,5920.53,12.55,405.16,0.86
342,Exit Long,TG 1,2022-02-07 16:00,44013.86,1.157904,3775.10,8.00,105244.94,3.68,3775.10,8.00,405.16,0.86
342,Entry Long,Buy,2022-02-04 16:00,40753.57,1.157904,3775.10,8.00,105244.94,3.68,3775.10,8.00,405.16,0.86
341,Exit Short,Close Sell,2022-02-04 16:00,40753.57,0.95431,6482.21,14.29,101469.84,6.75,11462.35,25.26,987.10,2.18
341,Entry Short,Sell,2021-12-28 20:00,47546.13,0.95431,6482.21,14.29,101469.84,6.75,11462.35,25.26,987.10,2.18
340,Exit Short,TG 1,2022-01-05 20:00,43742.43,0.95431,3629.91,8.00,94987.63,3.93,3629.91,8.00,987.10,2.18
340,Entry Short,Sell,2021-12-28 20:00,47546.13,0.95431,3629.91,8.00,94987.63,3.93,3629.91,8.00,987.10,2.18
339,Exit Short,SL,2021-12-27 12:00,51522.86,1.942352,-3384.20,-3.50,91357.72,-3.53,179.59,0.19,3384.20,3.50
339,Entry Short,Sell,2021-12-26 08:00,49780.54,1.942352,-3384.20,-3.50,91357.72,-3.53,179.59,0.19,3384.20,3.50
338,Exit Long,Close Buy,2021-12-26 08:00,49780.54,1.890934,-2559.61,-2.65,94741.92,-2.60,1376.71,1.42,3181.14,3.29
338,Entry Long,Buy,2021-12-23 16:00,51134.16,1.890934,-2559.61,-2.65,94741.92,-2.60,1376.71,1.42,3181.14,3.29
337,Exit Short,Close Sell,2021-12-23 04:00,48149.97,0.825187,4560.79,10.30,97301.53,4.87,9939.93,22.44,114.59,0.26
337,Entry Short,Sell,2021-12-03 20:00,53676.95,0.825187,4560.79,10.30,97301.53,4.87,9939.93,22.44,114.59,0.26
336,Exit Short,TG 1,2021-12-04 04:00,49382.79,0.825187,3543.49,8.00,92740.74,3.93,3543.49,8.00,114.59,0.26
336,Entry Short,Sell,2021-12-03 20:00,53676.95,0.825187,3543.49,8.00,92740.74,3.93,3543.49,8.00,114.59,0.26
335,Exit Short,Close Sell,2021-12-03 16:00,53847.37,0.590908,4125.41,11.48,89197.25,4.79,4438.62,12.35,340.89,0.95
335,Entry Short,Sell,2021-11-16 04:00,60828.84,0.590908,4125.41,11.48,89197.25,4.79,4438.62,12.35,340.89,0.95
334,Exit Short,TG 1,2021-11-19 04:00,55962.53,0.590908,2875.54,8.00,85071.84,3.46,2875.54,8.00,340.89,0.95
334,Entry Short,Sell,2021-11-16 04:00,60828.84,0.590908,2875.54,8.00,85071.84,3.46,2875.54,8.00,340.89,0.95
333,Exit Long,Close Buy,2021-11-16 04:00,60828.84,0.727605,9697.60,28.06,82196.30,13.19,15641.34,45.26,550.94,1.59
333,Entry Long,Buy,2021-10-01 08:00,47500.73,0.727605,9697.60,28.06,82196.30,13.19,15641.34,45.26,550.94,1.59
332,Exit Long,TG 1,2021-10-05 16:00,51300.80,0.727605,2764.95,8.00,72498.70,3.91,2764.95,8.00,550.94,1.59
332,Entry Long,Buy,2021-10-01 08:00,47500.73,0.727605,2764.95,8.00,72498.70,3.91,2764.95,8.00,550.94,1.59
331,Exit Short,SL,2021-10-01 08:00,46383.93,0.754233,-1183.04,-3.50,69733.75,-1.65,3944.52,11.67,1183.04,3.50
331,Entry Short,Sell,2021-09-20 04:00,44815.39,0.754233,-1183.04,-3.50,69733.75,-1.65,3944.52,11.67,1183.04,3.50
330,Exit Short,TG 1,2021-09-21 00:00,41230.15,0.754233,2704.11,8.00,70916.80,3.91,2704.11,8.00,344.50,1.02
330,Entry Short,Sell,2021-09-20 04:00,44815.39,0.754233,2704.11,8.00,70916.80,3.91,2704.11,8.00,344.50,1.02
329,Exit Short,SL,2021-09-15 16:00,48342.15,1.499857,-2451.91,-3.50,68212.69,-3.42,4937.11,7.05,2451.91,3.50
329,Entry Short,Sell,2021-09-07 16:00,46707.39,1.499857,-2451.91,-3.50,68212.69,-3.42,4937.11,7.05,2451.91,3.50
328,Exit Long,SL1,2021-09-07 12:00,47852.28,1.463972,-2540.84,-3.50,70664.60,-3.42,4900.19,6.75,2540.84,3.50
328,Entry Long,Buy,2021-09-02 00:00,49587.86,1.463972,-2540.84,-3.50,70664.60,-3.42,4900.19,6.75,2540.84,3.50
327,Exit Long,SL1,2021-08-24 12:00,48410.77,1.499568,-2633.00,-3.50,73205.44,-3.43,528.40,0.70,2633.00,3.50
327,Entry Long,Buy,2021-08-23 04:00,50166.61,1.499568,-2633.00,-3.50,73205.44,-3.43,528.40,0.70,2633.00,3.50
326,Exit Long,Close Buy,2021-08-12 12:00,44206.89,0.9334,9813.10,31.20,75838.44,14.64,12205.28,38.81,111.78,0.36
326,Entry Long,Buy,2021-07-24 00:00,33693.60,0.9334,9813.10,31.20,75838.44,14.64,12205.28,38.81,111.78,0.36
325,Exit Long,TG 1,2021-07-26 00:00,36389.09,0.933399,2515.97,8.00,66025.33,3.90,2515.97,8.00,111.78,0.36
325,Entry Long,Buy,2021-07-24 00:00,33693.60,0.933399,2515.97,8.00,66025.33,3.90,2515.97,8.00,111.78,0.36
324,Exit Short,SL,2021-07-21 12:00,31808.26,2.12089,-2281.34,-3.50,63509.37,-3.42,3051.43,4.68,2281.34,3.50
324,Entry Short,Sell,2021-07-19 16:00,30732.61,2.12089,-2281.34,-3.50,63509.37,-3.42,3051.43,4.68,2281.34,3.50
323,Exit Short,SL,2021-06-29 16:00,36576.13,0.901918,-1115.56,-3.50,65790.70,-1.64,5893.90,18.49,1115.56,3.50
323,Entry Short,Sell,2021-06-18 16:00,35339.25,0.901918,-1115.56,-3.50,65790.70,-1.64,5893.90,18.49,1115.56,3.50
322,Exit Short,TG 1,2021-06-21 04:00,32512.11,0.901918,2549.85,8.00,66906.27,3.90,2549.85,8.00,1004.47,3.15
322,Entry Short,Sell,2021-06-18 16:00,35339.25,0.901918,2549.85,8.00,66906.27,3.90,2549.85,8.00,1004.47,3.15
321,Exit Long,SL1,2021-06-17 16:00,37627.90,1.521489,-2076.44,-3.50,64356.42,-3.08,3564.22,6.01,2076.44,3.50
321,Entry Long,Buy,2021-06-14 00:00,38992.64,1.521489,-2076.44,-3.50,64356.42,-3.08,3564.22,6.01,2076.44,3.50
320,Exit Short,Close Sell,2021-06-14 00:00,38992.64,0.564895,6495.79,22.77,66432.86,10.66,11645.71,40.83,601.71,2.11
320,Entry Short,Sell,2021-05-13 00:00,50491.75,0.564895,6495.79,22.77,66432.86,10.66,11645.71,40.83,601.71,2.11
319,Exit Short,TG 1,2021-05-16 16:00,46452.40,0.564895,2281.81,8.00,59937.07,3.89,2281.81,8.00,601.71,2.11
319,Entry Short,Sell,2021-05-13 00:00,50491.75,0.564895,2281.81,8.00,59937.07,3.89,2281.81,8.00,601.71,2.11
318,Exit Short,SL,2021-05-12 00:00,57835.20,1.057886,-2068.99,-3.50,57655.26,-3.41,1446.05,2.45,2068.99,3.50
318,Entry Short,Sell,2021-05-10 20:00,55879.42,1.057886,-2068.99,-3.50,57655.26,-3.41,1446.05,2.45,2068.99,3.50
317,Exit Long,SL1,2021-05-04 00:00,55213.86,1.083644,-2170.08,-3.50,59724.25,-3.45,1915.49,3.09,2170.08,3.50
317,Entry Long,Buy,2021-04-30 12:00,57216.44,1.083644,-2170.08,-3.50,59724.25,-3.45,1915.49,3.09,2170.08,3.50
316,Exit Short,Close Sell,2021-04-30 12:00,57216.44,0.533534,-718.14,-2.41,61894.33,-1.13,4721.52,15.84,929.22,3.12
316,Entry Short,Sell,2021-04-18 00:00,55870.43,0.533534,-718.14,-2.41,61894.33,-1.13,4721.52,15.84,929.22,3.12
315,Exit Short,TG 1,2021-04-22 20:00,51400.79,0.533534,2384.70,8.00,62612.48,3.89,2384.70,8.00,929.22,3.12
315,Entry Short,Sell,2021-04-18 00:00,55870.43,0.533534,2384.70,8.00,62612.48,3.89,2384.70,8.00,929.22,3.12
314,Exit Long,SL1,2021-04-16 08:00,60741.11,0.981503,-2162.31,-3.50,60227.77,-3.41,1918.24,3.10,2162.31,3.50
314,Entry Long,Buy,2021-04-13 08:00,62944.17,0.981503,-2162.31,-3.50,60227.77,-3.41,1918.24,3.10,2162.31,3.50
313,Exit Long,SL1,2021-04-10 20:00,58399.47,1.057884,-2240.73,-3.50,62390.08,-3.41,250.93,0.39,2240.73,3.50
313,Entry Long,Buy,2021-04-10 08:00,60517.59,1.057884,-2240.73,-3.50,62390.08,-3.41,250.93,0.39,2240.73,3.50
312,Exit Long,SL1,2021-04-07 12:00,55696.07,1.149463,-2322.00,-3.50,64630.81,-3.42,2706.56,4.08,2322.00,3.50
312,Entry Long,Buy,2021-03-29 12:00,57716.14,1.149463,-2322.00,-3.50,64630.81,-3.42,2706.56,4.08,2322.00,3.50
311,Exit Short,SL,2021-03-26 16:00,53956.62,1.318745,-2406.21,-3.50,66952.80,-3.42,2316.38,3.37,2406.21,3.50
311,Entry Short,Sell,2021-03-25 00:00,52132.00,1.318745,-2406.21,-3.50,66952.80,-3.42,2316.38,3.37,2406.21,3.50
310,Exit Short,SL,2021-03-24 08:00,55988.95,1.274594,-2413.25,-3.50,69359.01,-3.32,1414.28,2.05,2413.25,3.50
310,Entry Short,Sell,2021-03-22 20:00,54095.60,1.274594,-2413.25,-3.50,69359.01,-3.32,1414.28,2.05,2413.25,3.50
309,Exit Long,Close Buy,2021-03-22 20:00,54095.60,0.653679,2212.13,6.67,71772.26,3.14,7227.94,21.80,898.47,2.71
309,Entry Long,Buy,2021-03-07 08:00,50711.47,0.653679,2212.13,6.67,71772.26,3.14,7227.94,21.80,898.47,2.71
308,Exit Long,TG 1,2021-03-09 12:00,54768.39,0.653678,2651.92,8.00,69560.13,3.91,2651.92,8.00,898.47,2.71
308,Entry Long,Buy,2021-03-07 08:00,50711.47,0.653678,2651.92,8.00,69560.13,3.91,2651.92,8.00,898.47,2.71
307,Exit Short,SL,2021-02-23 20:00,47083.27,1.510243,-2404.59,-3.50,66908.21,-3.42,432.01,0.63,2404.59,3.50
307,Entry Short,Sell,2021-02-23 16:00,45491.08,1.510243,-2404.59,-3.50,66908.21,-3.42,432.01,0.63,2404.59,3.50
306,Exit Long,Close Buy,2021-02-22 12:00,53287.51,0.688271,7022.22,23.68,69312.80,11.10,10521.92,35.48,81.73,0.28
306,Entry Long,Buy,2021-02-08 16:00,43084.82,0.688271,7022.22,23.68,69312.80,11.10,10521.92,35.48,81.73,0.28
305,Exit Long,TG 1,2021-02-08 20:00,46531.61,0.688271,2372.33,8.00,62290.59,3.89,2372.33,8.00,81.73,0.28
305,Entry Long,Buy,2021-02-08 16:00,43084.82,0.688271,2372.33,8.00,62290.59,3.89,2372.33,8.00,81.73,0.28
304,Exit Long,SL1,2021-02-07 04:00,38016.65,1.560055,-2151.08,-3.50,59918.26,-3.41,2507.59,4.08,2151.08,3.50
304,Entry Long,Buy,2021-02-06 04:00,39395.50,1.560055,-2151.08,-3.50,59918.26,-3.41,2507.59,4.08,2151.08,3.50
303,Exit Long,SL,2021-01-29 16:00,35912.27,1.711369,-2229.11,-3.50,62069.34,-3.41,507.52,0.80,2229.11,3.50
303,Entry Long,Buy,2021-01-29 12:00,37214.80,1.711369,-2229.11,-3.50,62069.34,-3.41,507.52,0.80,2229.11,3.50
302,Exit Long,SL,2021-01-29 04:00,32654.51,1.950366,-2309.94,-3.50,64298.45,-3.42,355.47,0.54,2309.94,3.50
302,Entry Long,Buy,2021-01-29 00:00,33838.87,1.950366,-2309.94,-3.50,64298.45,-3.42,355.47,0.54,2309.94,3.50
301,Exit Short,SL,2021-01-22 16:00,33305.00,1.002928,-1129.56,-3.50,66608.39,-1.64,3221.60,9.98,1129.56,3.50
301,Entry Short,Sell,2021-01-21 08:00,32178.74,1.002928,-1129.56,-3.50,66608.39,-1.64,3221.60,9.98,1129.56,3.50
300,Exit Short,TG 1,2021-01-22 00:00,29604.43,1.002928,2581.85,8.00,67737.95,3.90,2581.85,8.00,587.88,1.82
300,Entry Short,Sell,2021-01-21 08:00,32178.74,1.002928,2581.85,8.00,67737.95,3.90,2581.85,8.00,587.88,1.82
299,Exit Long,Close Buy,2021-01-11 04:00,34325.55,1.138977,15531.31,65.91,65156.10,30.68,24264.99,102.97,133.15,0.57
299,Entry Long,Buy,2020-12-16 12:00,20689.36,1.138977,15531.31,65.91,65156.10,30.68,24264.99,102.97,133.15,0.57
298,Exit Long,TG 1,2020-12-17 04:00,22344.51,1.138977,1885.18,8.00,49624.79,3.87,1885.18,8.00,133.15,0.57
298,Entry Long,Buy,2020-12-16 12:00,20689.36,1.138977,1885.18,8.00,49624.79,3.87,1885.18,8.00,133.15,0.57
297,Exit Short,SL,2020-12-12 00:00,18256.74,2.76874,-1709.36,-3.50,47739.61,-3.39,76.20,0.16,1709.36,3.50
297,Entry Short,Sell,2020-12-11 08:00,17639.36,2.76874,-1709.36,-3.50,47739.61,-3.39,76.20,0.16,1709.36,3.50
296,Exit Short,SL,2020-12-09 20:00,18550.19,2.823773,-1771.38,-3.50,49448.98,-3.39,813.39,1.61,1771.38,3.50
296,Entry Short,Sell,2020-12-09 04:00,17922.88,2.823773,-1771.38,-3.50,49448.98,-3.39,813.39,1.61,1771.38,3.50
295,Exit Short,SL,2020-11-26 20:00,17106.88,3.173076,-1835.62,-3.50,51220.36,-3.40,0,0.00,1835.62,3.50
295,Entry Short,Sell,2020-11-26 16:00,16528.38,3.173076,-1835.62,-3.50,51220.36,-3.40,0,0.00,1835.62,3.50
294,Exit Long,Close Buy,2020-11-26 04:00,17605.87,1.785868,11993.59,61.67,53055.98,28.51,15375.95,79.06,98.76,0.51
294,Entry Long,Buy,2020-10-08 16:00,10890.04,1.785868,11993.59,61.67,53055.98,28.51,15375.95,79.06,98.76,0.51
293,Exit Long,TG 1,2020-10-19 12:00,11761.25,1.785868,1555.87,8.00,41062.40,3.84,1555.87,8.00,98.76,0.51
293,Entry Long,Buy,2020-10-08 16:00,10890.04,1.785868,1555.87,8.00,41062.40,3.84,1555.87,8.00,98.76,0.51
292,Exit Short,SL,2020-10-08 12:00,10803.99,3.977807,-1453.33,-3.50,39506.53,-3.46,14.96,0.04,1453.33,3.50
292,Entry Short,Sell,2020-10-02 08:00,10438.63,3.977807,-1453.33,-3.50,39506.53,-3.46,14.96,0.04,1453.33,3.50
291,Exit Long,Close Buy,2020-10-02 08:00,10438.63,3.76797,-1173.20,-2.90,40959.86,-2.72,761.43,1.88,1396.22,3.45
291,Entry Long,Buy,2020-09-24 20:00,10749.99,3.76797,-1173.20,-2.90,40959.86,-2.72,761.43,1.88,1396.22,3.45
290,Exit Short,Close Sell,2020-09-24 20:00,10749.99,1.716896,1017.24,5.22,42133.06,2.42,2585.73,13.28,231.51,1.19
290,Entry Short,Sell,2020-09-02 12:00,11342.48,1.716896,1017.24,5.22,42133.06,2.42,2585.73,13.28,231.51,1.19
289,Exit Short,TG 1,2020-09-03 20:00,10435.07,1.716896,1557.93,8.00,41115.81,3.84,1557.93,8.00,231.51,1.19
289,Entry Short,Sell,2020-09-02 12:00,11342.48,1.716896,1557.93,8.00,41115.81,3.84,1557.93,8.00,231.51,1.19
288,Exit Short,SL,2020-09-01 04:00,11825.43,2.911973,-1164.50,-3.50,39557.89,-2.79,907.55,2.73,1164.50,3.50
288,Entry Short,Sell,2020-08-25 12:00,11425.53,2.911973,-1164.50,-3.50,39557.89,-2.79,907.55,2.73,1164.50,3.50
287,Exit Long,Sell,2020-08-25 12:00,11425.53,3.356177,6841.37,21.72,40722.38,19.61,10376.46,32.94,358.41,1.14
287,Entry Long,SL,2020-07-21 12:00,9387.09,3.356177,6841.37,21.72,40722.38,19.61,10376.46,32.94,358.41,1.14
286,Exit Long,Close Buy,2020-08-22 00:00,11474.57,1.586067,3366.06,22.69,33881.02,10.68,4958.90,33.43,114.20,0.77
286,Entry Long,Buy,2020-07-21 08:00,9352.30,1.586067,3366.06,22.69,33881.02,10.68,4958.90,33.43,114.20,0.77
285,Exit Long,TG 1,2020-07-26 08:00,10100.48,1.586066,1186.66,8.00,30514.96,3.91,1186.66,8.00,114.20,0.77
285,Entry Long,Buy,2020-07-21 08:00,9352.30,1.586066,1186.66,8.00,30514.96,3.91,1186.66,8.00,114.20,0.77
284,Exit Short,Close Sell,2020-07-21 08:00,9352.30,3.356177,-948.62,-3.12,29328.29,-3.03,20.30,0.07,1016.62,3.34
284,Entry Short,Sell,2020-07-16 08:00,9069.65,3.356177,-948.62,-3.12,29328.29,-3.03,20.30,0.07,1016.62,3.34
283,Exit Long,Close Buy,2020-07-16 08:00,9069.65,3.270987,-772.61,-2.54,30276.92,-2.41,558.29,1.83,927.10,3.05
283,Entry Long,Buy,2020-07-06 12:00,9305.85,3.270987,-772.61,-2.54,30276.92,-2.41,558.29,1.83,927.10,3.05
282,Exit Long,SL1,2020-06-25 00:00,9124.72,3.403432,-1126.37,-3.50,31049.52,-3.40,1135.28,3.53,1126.37,3.50
282,Entry Long,Buy,2020-06-22 08:00,9455.67,3.403432,-1126.37,-3.50,31049.52,-3.40,1135.28,3.53,1126.37,3.50
281,Exit Short,Close Sell,2020-06-22 08:00,9455.67,3.445327,-616.02,-1.93,32175.89,-1.82,1296.27,4.06,1084.31,3.39
281,Entry Short,Sell,2020-06-11 16:00,9276.87,3.445327,-616.02,-1.93,32175.89,-1.82,1296.27,4.06,1084.31,3.39
280,Exit Long,Close Buy,2020-06-11 16:00,9276.87,1.680109,219.88,1.43,32791.91,0.65,2128.82,13.85,155.29,1.01
280,Entry Long,Buy,2020-05-27 12:00,9146.00,1.680109,219.88,1.43,32791.91,0.65,2128.82,13.85,155.29,1.01
279,Exit Long,TG 1,2020-06-01 20:00,9877.68,1.680108,1229.30,8.00,32572.04,3.80,1229.30,8.00,155.29,1.01
279,Entry Long,Buy,2020-05-27 12:00,9146.00,1.680108,1229.30,8.00,32572.04,3.80,1229.30,8.00,155.29,1.01
278,Exit Short,SL,2020-05-27 08:00,9021.16,3.653843,-1114.68,-3.50,31342.74,-3.33,289.97,0.91,1114.68,3.50
278,Entry Short,Sell,2020-05-24 20:00,8716.09,3.653843,-1114.68,-3.50,31342.74,-3.33,289.97,0.91,1114.68,3.50
277,Exit Short,SL,2020-05-23 00:00,9295.46,3.674633,-1155.08,-3.50,32457.41,-3.34,205.38,0.62,1155.08,3.50
277,Entry Short,Sell,2020-05-22 00:00,8981.12,3.674633,-1155.08,-3.50,32457.41,-3.34,205.38,0.62,1155.08,3.50
276,Exit Long,SL1,2020-05-21 16:00,8826.52,1.764365,-564.84,-3.50,33612.50,-1.61,1429.29,8.86,564.84,3.50
276,Entry Long,Buy,2020-05-13 12:00,9146.66,1.764365,-564.84,-3.50,33612.50,-1.61,1429.29,8.86,564.84,3.50
275,Exit Long,TG 1,2020-05-14 08:00,9878.40,1.764365,1291.06,8.00,34177.34,3.81,1291.06,8.00,151.98,0.94
275,Entry Long,Buy,2020-05-13 12:00,9146.66,1.764365,1291.06,8.00,34177.34,3.81,1291.06,8.00,151.98,0.94
274,Exit Long,Close Buy,2020-05-10 04:00,8821.16,1.903412,2451.59,17.10,32886.29,7.80,4844.45,33.79,277.69,1.94
274,Entry Long,Buy,2020-04-23 16:00,7533.16,1.903412,2451.59,17.10,32886.29,7.80,4844.45,33.79,277.69,1.94
273,Exit Long,TG 1,2020-04-29 08:00,8135.82,1.903411,1147.11,8.00,30434.69,3.79,1147.11,8.00,277.69,1.94
273,Entry Long,Buy,2020-04-23 16:00,7533.16,1.903411,1147.11,8.00,30434.69,3.79,1147.11,8.00,277.69,1.94
272,Exit Short,SL,2020-04-22 12:00,7079.71,4.344476,-1040.11,-3.50,29287.58,-3.32,280.65,0.94,1040.11,3.50
272,Entry Short,Sell,2020-04-20 20:00,6840.30,4.344476,-1040.11,-3.50,29287.58,-3.32,280.65,0.94,1040.11,3.50
271,Exit Short,SL,2020-04-12 12:00,7015.36,4.543339,-1077.82,-3.50,30327.69,-3.33,108.59,0.35,1077.82,3.50
271,Entry Short,Sell,2020-04-10 12:00,6778.13,4.543339,-1077.82,-3.50,30327.69,-3.33,108.59,0.35,1077.82,3.50
270,Exit Long,SL1,2020-04-10 08:00,6862.05,4.487774,-1116.96,-3.50,31405.51,-3.33,1609.50,5.04,1116.96,3.50
270,Entry Long,Buy,2020-04-06 08:00,7110.94,4.487774,-1116.96,-3.50,31405.51,-3.33,1609.50,5.04,1116.96,3.50
269,Exit Short,SL,2020-03-30 04:00,6339.70,5.398872,-1157.46,-3.50,32522.47,-3.34,1462.88,4.42,1157.46,3.50
269,Entry Short,Sell,2020-03-28 00:00,6125.31,5.398872,-1157.46,-3.50,32522.47,-3.34,1462.88,4.42,1157.46,3.50
268,Exit Short,Close Sell,2020-03-19 12:00,5926.84,1.539331,4575.69,33.40,33679.94,15.20,7720.68,56.36,0.46,0.00
268,Entry Short,Sell,2020-03-07 20:00,8899.36,1.539331,4575.69,33.40,33679.94,15.20,7720.68,56.36,0.46,0.00
267,Exit Short,TG 1,2020-03-08 16:00,8187.41,1.539331,1095.93,8.00,29104.24,3.78,1095.93,8.00,0.46,0.00
267,Entry Short,Sell,2020-03-07 20:00,8899.36,1.539331,1095.93,8.00,29104.24,3.78,1095.93,8.00,0.46,0.00
266,Exit Long,SL1,2020-02-24 16:00,9568.51,2.863364,-993.73,-3.50,28008.32,-3.31,316.95,1.12,993.73,3.50
266,Entry Long,Buy,2020-02-23 04:00,9915.56,2.863364,-993.73,-3.50,28008.32,-3.31,316.95,1.12,993.73,3.50
265,Exit Short,SL,2020-02-23 04:00,9934.78,3.065135,-1029.79,-3.50,29002.05,-3.32,662.77,2.25,1029.79,3.50
265,Entry Short,Sell,2020-02-19 20:00,9598.81,3.065135,-1029.79,-3.50,29002.05,-3.32,662.77,2.25,1029.79,3.50
264,Exit Long,SL1,2020-02-19 20:00,9321.29,1.489447,-503.55,-3.50,30031.84,-1.60,1267.04,8.81,503.55,3.50
264,Entry Long,Buy,2020-02-05 16:00,9659.37,1.489447,-503.55,-3.50,30031.84,-1.60,1267.04,8.81,503.55,3.50
263,Exit Long,TG 1,2020-02-12 04:00,10432.12,1.489446,1150.97,8.00,30535.39,3.79,1150.97,8.00,206.62,1.44
263,Entry Long,Buy,2020-02-05 16:00,9659.37,1.489446,1150.97,8.00,30535.39,3.79,1150.97,8.00,206.62,1.44
262,Exit Long,Close Buy,2020-01-27 08:00,8708.68,1.669148,1352.61,10.26,29384.42,4.66,2144.20,16.26,380.97,2.89
262,Entry Long,Buy,2020-01-07 00:00,7898.32,1.669148,1352.61,10.26,29384.42,4.66,2144.20,16.26,380.97,2.89
261,Exit Long,TG 1,2020-01-14 04:00,8530.19,1.669148,1054.68,8.00,28031.81,3.77,1054.68,8.00,380.97,2.89
261,Entry Long,Buy,2020-01-07 00:00,7898.32,1.669148,1054.68,8.00,28031.81,3.77,1054.68,8.00,380.97,2.89
260,Exit Short,SL,2020-01-03 08:00,7327.77,3.859236,-956.32,-3.50,26977.13,-3.31,860.30,3.15,956.32,3.50
260,Entry Short,Sell,2020-01-02 04:00,7079.97,3.859236,-956.32,-3.50,26977.13,-3.31,860.30,3.15,956.32,3.50
259,Exit Long,SL1,2019-12-24 04:00,7248.56,1.853219,-642.08,-4.56,27933.45,-2.17,176.43,1.25,642.08,4.56
259,Entry Long,SL,2019-12-23 00:00,7595.03,1.853219,-642.08,-4.56,27933.45,-2.17,176.43,1.25,642.08,4.56
