Trade #,Type,Signal,Date/Time,Price USD,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
20,Entry Long,Buy,2015-02-27 04:00,251,8562.047736,171240.95,7.97,1182041.84,8.52,402416.24,18.73,51372.29,2.39
19,Exit Short,Close Sell,2015-02-27 04:00,251,9138.294026,-137074.41,-6.36,1010800.88,-6.38,36553.18,1.69,182765.88,8.47
19,Entry Short,Sell,2015-02-22 16:00,236,9138.294026,-137074.41,-6.36,1010800.88,-6.38,36553.18,1.69,182765.88,8.47
18,Exit Long,Close Buy,2015-02-22 16:00,236,10041.456143,-10041.46,-0.42,1147875.30,-0.47,311285.14,13.08,90373.11,3.80
18,Entry Long,Buy,2015-02-13 08:00,237,10041.456143,-10041.46,-0.42,1147875.30,-0.47,311285.14,13.08,90373.11,3.80
17,Exit Short,Close Sell,2015-02-13 08:00,237,12177.620083,-219197.16,-8.22,1157916.75,-9.22,133953.82,5.02,304440.50,11.42
17,Entry Short,Sell,2015-02-01 00:00,219,12177.620083,-219197.16,-8.22,1157916.75,-9.22,133953.82,5.02,304440.50,11.42
16,Exit Long,Close Buy,2015-02-01 00:00,219,7968.396019,-286862.26,-14.12,1377113.91,-10.77,438261.78,21.57,310767.44,15.29
16,Entry Long,Buy,2015-01-25 20:00,255,7968.396019,-286862.26,-14.12,1377113.91,-10.77,438261.78,21.57,310767.44,15.29
15,Exit Short,Close Sell,2015-01-25 20:00,255,5522.49984,629564.98,30.89,1663976.17,30.95,1198382.47,58.81,49702.50,2.44
15,Entry Short,Sell,2014-12-04 12:00,369,5522.49984,629564.98,30.89,1663976.17,30.95,1198382.47,58.81,49702.50,2.44
14,Exit Long,Close Buy,2014-12-04 12:00,369,5655.478192,-5655.48,-0.27,1034411.19,-0.28,141386.95,6.76,67865.74,3.24
14,Entry Long,Buy,2014-11-24 00:00,370,5655.478192,-5655.48,-0.27,1034411.19,-0.28,141386.95,6.76,67865.74,3.24
13,Exit Short,Close Sell,2014-11-24 00:00,370,5753.511981,-51781.61,-2.49,1040066.67,-2.48,109316.73,5.26,74795.66,3.60
13,Entry Short,Sell,2014-11-20 12:00,361,5753.511981,-51781.61,-2.49,1040066.67,-2.48,109316.73,5.26,74795.66,3.60
12,Exit Long,Close Buy,2014-11-20 12:00,361,5595.547576,16786.64,0.84,1091848.27,0.81,537172.57,26.82,33573.29,1.68
12,Entry Long,Buy,2014-11-09 12:00,358,5595.547576,16786.64,0.84,1091848.27,0.81,537172.57,26.82,33573.29,1.68
11,Exit Short,Close Sell,2014-11-09 12:00,358,5540.266542,72023.47,3.50,1075061.63,3.60,299174.39,14.56,11080.53,0.54
11,Entry Short,Sell,2014-10-23 08:00,371,5540.266542,72023.47,3.50,1075061.63,3.60,299174.39,14.56,11080.53,0.54
10,Exit Long,Close Buy,2014-10-23 08:00,371,3860.354963,-50184.61,-3.39,1003038.17,-2.44,131252.07,8.85,65626.03,4.43
10,Entry Long,Buy,2014-10-13 16:00,384,3860.354963,-50184.61,-3.39,1003038.17,-2.44,131252.07,8.85,65626.03,4.43
9,Exit Short,Close Sell,2014-10-13 16:00,384,2449.98487,570846.47,37.76,1053222.78,38.51,837894.83,55.43,39199.76,2.59
9,Entry Short,Sell,2014-07-16 20:00,617,2449.98487,570846.47,37.76,1053222.78,38.51,837894.83,55.43,39199.76,2.59
8,Exit Long,Close Buy,2014-07-16 20:00,617,2629.214648,-28921.36,-1.75,482376.31,-1.91,81505.65,4.94,52584.29,3.18
8,Entry Long,Buy,2014-06-30 08:00,628,2629.214648,-28921.36,-1.75,482376.31,-1.91,81505.65,4.94,52584.29,3.18
7,Exit Short,Close Sell,2014-06-30 08:00,628,2351.162205,-138718.57,-10.37,511297.67,-8.41,72886.03,5.45,164581.35,12.30
7,Entry Short,Sell,2014-06-12 20:00,569,2351.162205,-138718.57,-10.37,511297.67,-8.41,72886.03,5.45,164581.35,12.30
6,Exit Long,Close Buy,2014-06-12 20:00,569,2915.605852,311969.83,23.16,650016.24,23.32,644348.89,47.84,23324.85,1.73
6,Entry Long,Buy,2014-05-20 00:00,462,2915.605852,311969.83,23.16,650016.24,23.32,644348.89,47.84,23324.85,1.73
5,Exit Short,Close Sell,2014-05-20 00:00,462,3094.736541,-9284.21,-0.65,338046.41,-0.69,120694.73,8.50,37136.84,2.61
5,Entry Short,Sell,2014-04-25 04:00,459,3094.736541,-9284.21,-0.65,338046.41,-0.69,120694.73,8.50,37136.84,2.61
4,Exit Long,Close Buy,2014-04-25 04:00,459,2346.810854,-72751.14,-6.33,347330.62,-5.12,136115.03,11.84,86832.00,7.55
4,Entry Long,Buy,2014-04-15 04:00,490,2346.810854,-72751.14,-6.33,347330.62,-5.12,136115.03,11.84,86832.00,7.55
3,Exit Short,Close Sell,2014-04-15 04:00,490,1855.296339,269017.97,22.83,420081.76,23.37,547312.42,46.46,40816.52,3.46
3,Entry Short,Sell,2014-03-07 12:00,635,1855.296339,269017.97,22.83,420081.76,23.37,547312.42,46.46,40816.52,3.46
2,Exit Long,Close Buy,2014-03-07 12:00,635,1530.573199,-27550.32,-2.76,151063.79,-2.34,74998.09,7.50,42856.05,4.29
2,Entry Long,Buy,2014-03-03 16:00,653,1530.573199,-27550.32,-2.76,151063.79,-2.34,74998.09,7.50,42856.05,4.29
1,Exit Short,Close Sell,2014-03-03 16:00,653,1257.845813,178614.11,17.86,178614.11,17.86,496849.10,49.69,40251.07,4.03
1,Entry Short,Sell,2014-01-28 12:00,795,1257.845813,178614.11,17.86,178614.11,17.86,496849.10,49.69,40251.07,4.03
